Date,High,Low,Open,Close,Volume,Adj Close,200ma,100ma,50ma,15ma,10ma,5ma
2018-08-07,257.70001220703125,254.9199981689453,256.0,256.95001220703125,6453300.0,256.5528564453125,230.67776206970214,243.7699922180176,252.04720336914062,250.3211466471354,250.40135650634767,251.6444305419922
2018-08-08,260.239990234375,255.58999633789062,257.0,258.42001342773443,6552500.0,258.02056884765625,230.98678596496583,243.8508152770996,252.24350006103515,250.7684549967448,251.0553451538086,254.0307403564453
2018-08-09,259.25,256.14999389648443,259.1400146484375,256.45999145507807,5099000.0,256.06356811523443,231.28741989135742,244.0066632080078,252.31279235839844,251.0633310953776,251.21709289550782,255.19693298339843
2018-08-10,256.10000610351557,252.6999969482422,253.1499938964844,254.7899932861328,6409900.0,254.39614868164062,231.56945259094238,244.06022247314453,252.36471130371095,251.32292785644532,251.49366149902343,255.73409729003907
2018-08-13,261.0,255.07000732421875,255.13999938964844,256.1199951171875,9345600.0,255.7241058349609,231.88313781738282,244.13723953247072,252.3347573852539,251.76956888834636,252.69080657958983,256.1514495849609
2018-08-14,262.0,257.01998901367193,260.3800048828125,261.42999267578125,11655500.0,261.02587890625,232.21321708679199,244.33422897338866,252.26646270751954,252.6162556966146,254.34524230957032,257.0460540771484
2018-08-15,263.6400146484375,255.8999938964844,262.26998901367193,259.07998657226557,14778400.0,258.67950439453125,232.50082176208497,244.59636276245118,252.1468472290039,253.09617716471354,255.6042907714844,257.17784118652344
2018-08-16,262.0,255.00999450683597,261.89999389648443,257.44000244140625,20031500.0,257.04208374023443,232.77037376403808,244.72727127075194,251.99288604736327,253.269243367513,256.2852386474609,257.37354431152346
2018-08-17,252.97000122070312,243.72999572753903,252.94000244140625,244.82000732421875,28579700.0,244.4415740966797,232.9621248626709,244.92136444091796,251.63184509277343,252.78998413085938,255.55836334228516,255.38262939453125
2018-08-20,253.1999969482422,238.72000122070312,243.17999267578125,247.83999633789062,21359700.0,247.4569091796875,233.16700942993165,245.18722091674806,251.34349182128906,253.03693440755208,254.94031982421876,253.72919006347655
2018-08-21,253.5,247.6999969482422,248.5,253.32000732421875,16849700.0,252.92845153808597,233.40552978515626,245.40561431884765,251.19771759033202,253.60006306966145,254.5778793334961,252.10970458984374
2018-08-22,263.01998901367193,251.8600006103516,252.0,262.82000732421875,18746400.0,262.41378784179693,233.67777458190918,245.824033203125,251.2025112915039,254.6883809407552,255.01720123291017,252.85656127929687
2018-08-23,269.48001098632807,260.70001220703125,261.260009765625,266.83999633789057,18017100.0,266.42755126953125,233.9654044342041,246.2396824645996,251.29117462158203,255.7680440266927,256.05359954833983,254.73365478515626
2018-08-24,272.8099975585937,267.0,267.17999267578125,272.22000122070307,13287800.0,271.79922485351557,234.26793449401856,246.7001676940918,251.3972103881836,257.1073038736979,257.79390716552734,260.20518493652344
2018-08-27,278.89999389648443,272.14999389648443,273.42001342773443,275.89999389648443,12644400.0,275.4735107421875,234.60313606262207,247.24589080810546,251.60968048095702,258.56304829915365,259.76884765625,265.8085052490234
2018-08-28,276.57998657226557,269.52999877929693,275.66000366210943,274.3800048828125,11884600.0,273.95590209960943,234.94988288879395,247.84758377075195,251.7951937866211,259.72325134277344,261.0618499755859,270.0139953613281
2018-08-29,279.5,273.07998657226557,273.92001342773443,278.489990234375,10502700.0,278.21160888671875,235.26399620056154,248.48025863647462,252.1640689086914,261.06932067871094,263.0150604248047,273.1735595703125
2018-08-30,281.7200012207031,276.32000732421875,277.23001098632807,277.8099975585937,8665200.0,277.53231811523443,235.5922021484375,248.9814109802246,252.4766244506836,262.5005706787109,265.0640838623047,275.39451293945314
2018-08-31,281.20001220703125,276.60000610351557,277.0,280.67999267578125,7664800.0,280.39944458007807,235.9270206451416,249.52789840698242,252.9503616333008,264.2341237386068,268.65987091064454,277.11455688476565
2018-09-04,285.2200012207031,279.0,280.14999389648443,283.70001220703125,9793000.0,283.41644287109375,236.29785110473634,250.02113677978517,253.60744842529297,266.0802795410156,272.25582427978514,278.70314331054686
2018-09-05,284.4200134277344,275.14999389648443,282.989990234375,278.42001342773443,9828900.0,278.1417236328125,236.63418632507324,250.49256088256837,254.39527526855468,267.22133585611977,274.7771514892578,279.5403076171875
2018-09-06,277.8599853515625,271.3900146484375,277.760009765625,272.72000122070307,8069900.0,272.4473876953125,236.94329551696777,250.90714141845703,255.01190368652342,268.1391947428385,275.7805114746094,278.38746337890626
2018-09-07,276.92999267578125,267.19000244140625,269.0,271.8599853515625,7385500.0,271.5882568359375,237.234556350708,251.25276153564454,255.7365560913086,269.1089396158854,276.29658203125,277.1986511230469
2018-09-10,275.92999267578125,271.0,272.76998901367193,274.73001098632807,5503500.0,274.45541381835943,237.53033714294435,251.63872787475586,256.4159103393555,271.1098622639974,276.56220092773435,276.0098449707031
2018-09-11,276.39999389648443,272.01998901367193,272.8599853515625,272.79998779296875,6077800.0,272.52731323242193,237.8213140106201,252.0785548400879,257.13578033447266,272.7812225341797,276.2675811767578,273.83201904296874
2018-09-12,271.98001098632807,261.92001342773443,271.19000244140625,268.20001220703125,10477300.0,267.93191528320307,238.0791921234131,252.47572036743165,257.6571072387695,273.7814534505208,275.66518249511716,271.79005737304686
2018-09-13,275.0,270.16000366210943,270.8599853515625,271.33999633789057,7638400.0,271.0687866210937,238.36681533813476,252.95245025634765,258.3490048217773,274.35845336914065,274.9509002685547,271.51433715820315
2018-09-14,279.10000610351557,273.5,274.989990234375,276.42999267578125,9673400.0,276.1536865234375,238.6969652557373,253.50677124023437,259.0249826049805,275.0068623860677,274.813037109375,272.42742309570315
2018-09-17,277.3800048828125,273.14999389648443,275.39999389648443,273.92999267578125,5138200.0,273.6561889648437,239.08587890625,254.08141906738283,259.5591525268555,275.1306599934896,274.1387115478516,272.267578125
2018-09-18,278.239990234375,270.75,274.08999633789057,271.01998901367193,7488000.0,270.74908447265625,239.43886672973633,254.54158096313478,259.99683959960936,274.8156982421875,272.8719757080078,271.91193237304685
2018-09-19,272.70001220703125,268.25,270.26998901367193,271.98001098632807,5621500.0,271.70816040039057,239.8117578125,255.0002575683594,260.3738317871094,274.6658487955729,272.22861938476564,272.66718139648435
2018-09-20,268.760009765625,264.10000610351557,267.04998779296875,266.27999877929693,10764600.0,266.01382446289057,240.2111238861084,255.41626007080077,260.7511605834961,273.8526631673177,271.58526306152345,271.65618896484375
2018-09-21,268.60000610351557,262.1099853515625,266.760009765625,263.45001220703125,10878200.0,263.18667602539057,240.59096916198732,255.78163940429687,260.99806091308596,272.8962870279948,270.74510498046874,269.0627868652344
2018-09-24,265.83999633789057,258.67999267578125,262.20001220703125,265.70001220703125,7347800.0,265.43441772460943,240.97447441101073,256.1777781677246,261.328056640625,271.89861857096355,269.84300537109374,267.4184326171875
2018-09-25,269.42001342773443,264.91000366210943,268.3699951171875,268.41000366210943,7009700.0,268.1417236328125,241.35790412902833,256.5343344116211,261.73456420898435,270.88030395507815,269.4044464111328,266.89696044921874
2018-09-26,270.239990234375,266.27999877929693,268.6099853515625,266.92001342773443,6713700.0,266.6531982421875,241.73638420104982,256.81543685913084,262.00167083740234,270.11440226236977,269.2765747070313,265.88596801757814
2018-09-27,269.20001220703125,266.1300048828125,268.33999633789057,267.39999389648443,5360700.0,267.13272094726557,242.10145599365234,257.00534255981444,262.31810638427737,269.7600911458333,268.8829681396484,266.1097473144531
2018-09-28,281.9200134277344,271.60000610351557,272.73001098632807,281.01998901367193,17734900.0,280.73907470703125,242.55360656738281,257.314149017334,262.90007934570315,270.3701456705729,269.3415069580078,269.62022705078124
2018-10-01,292.05999755859375,282.6000061035156,284.1600036621094,289.3599853515625,15551500.0,289.07073974609375,243.07065055847167,257.65258850097655,263.6714501953125,271.34450073242186,270.8829620361328,274.3474914550781
2018-10-02,292.760009765625,285.5799865722656,288.25,286.4800109863281,9599100.0,286.19366455078125,243.57186309814452,257.9188510131836,264.4148336791992,272.2555908203125,272.4274200439453,277.9578796386719
2018-10-03,289.6199951171875,282.5299987792969,289.32000732421875,286.7300109863281,8013800.0,286.4433898925781,244.0489451599121,258.24348999023437,265.17718994140625,273.48968912760415,273.90094299316405,281.91591796875
2018-10-04,286.25,276.17999267578125,285.2699890136719,279.29000854492193,9780500.0,279.01083374023443,244.4572526550293,258.4855212402344,265.72779296875,274.0191589355469,275.2006439208984,284.2915405273437
2018-10-05,280.79998779296875,267.54000854492193,278.29000854492193,269.8599853515625,10665900.0,269.59024047851557,244.82738227844237,258.7311346435547,266.03067596435545,273.5815958658854,275.84100036621095,282.0617736816406
2018-10-08,271.16000366210943,260.07998657226557,266.5,265.76998901367193,10215300.0,265.5043334960937,245.17364196777345,258.93139877319334,266.30815338134767,273.0381388346354,275.8479919433594,277.34849243164064
2018-10-09,268.760009765625,262.79998779296875,264.94000244140625,265.54000854492193,6837500.0,265.27459716796875,245.52329025268554,259.1124021911621,266.7385922241211,272.6731730143229,275.561279296875,273.1646789550781
2018-10-10,263.1099853515625,245.6000061035156,261.260009765625,245.69000244140625,17123500.0,245.4444122314453,245.7768790435791,259.1127655029297,266.7578500366211,270.92225646972656,273.4404006958008,264.9648834228516
2018-10-11,247.55999755859372,234.25999450683597,242.1699981689453,235.1300048828125,18135900.0,234.8949737548828,245.96690086364745,259.02459762573244,266.5339691162109,268.84766642252606,270.2166259765625,256.14171142578124
2018-10-12,249.5399932861328,239.6499938964844,245.50999450683597,246.5399932861328,15205900.0,246.29356384277344,246.21526184082032,259.06578247070314,266.455188293457,267.7214589436849,266.7720748901367,251.4823760986328
2018-10-15,246.0,235.33999633789062,246.0,235.3800048828125,11244000.0,235.1447296142578,246.40673179626464,258.9456561279297,266.1238763427734,265.7021464029948,261.3794738769531,245.41045532226562
2018-10-16,246.27999877929688,237.94000244140625,239.92999267578125,245.8300018310547,10217800.0,245.5842742919922,246.6698452758789,258.92842742919925,265.96281494140624,264.1983164469401,257.3185348510742,241.4723907470703
2018-10-17,249.8800048828125,241.0800018310547,248.33999633789062,243.05999755859372,8241700.0,242.81704711914062,246.88995399475098,258.8676510620117,265.6880987548828,262.60923970540364,252.95590057373047,240.94691772460936
2018-10-18,247.41000366210938,237.08999633789062,245.8600006103516,239.52999877929688,13100500.0,239.2905731201172,247.02701286315917,258.77849945068357,265.31349884033204,260.7530965169271,248.98387451171874,241.82603759765624
2018-10-19,242.5500030517578,227.6999969482422,241.75999450683597,229.1699981689453,15340200.0,228.94093322753903,247.10673919677734,258.54191925048826,264.77104614257814,257.2998870849609,244.9189437866211,238.3555114746094
2018-10-22,235.32000732421875,227.07000732421875,231.27999877929688,231.22000122070312,9221100.0,230.98887634277344,247.18768035888672,258.33380599975584,264.30290069580076,253.42776285807292,241.46739807128907,237.5243408203125
2018-10-23,224.19000244140625,216.7100067138672,220.42999267578125,221.05999755859372,15660900.0,220.8390350341797,247.18496421813964,257.96997833251953,263.60519927978515,249.07078755696614,237.02384185791016,232.57529296875
2018-10-24,221.38999938964844,198.8500061035156,219.50999450683597,199.41000366210938,22107200.0,199.21067810058597,247.07440544128417,257.3176789855957,262.3688952636719,243.2552734375,232.4004684448242,223.85401916503906
2018-10-25,209.75,193.67999267578125,195.47000122070312,207.83999633789062,23793000.0,207.6322479248047,246.9972787475586,256.7473986816406,261.34795013427737,238.4967010498047,229.6741958618164,217.52235412597656
2018-10-26,204.83999633789062,193.1199951171875,198.30999755859372,198.2899932861328,16619600.0,198.0917816162109,246.87045516967774,256.0809150695801,260.1689440917969,233.73013712565105,224.85401763916016,211.35252380371094
2018-10-29,204.1300048828125,176.00999450683594,203.9900054931641,185.6199951171875,18950400.0,185.4344482421875,246.68582969665528,255.31032333374023,258.98880157470705,228.39214477539062,219.88298950195312,202.24163818359375
2018-10-30,203.3999938964844,185.6199951171875,186.5500030517578,203.0,20179800.0,202.79708862304688,246.60232749938965,254.71954849243164,258.0956051635742,224.2269775390625,215.6042709350586,198.63324890136718
2018-10-31,212.58999633789062,204.00999450683597,209.6499938964844,210.8300018310547,18644300.0,210.6192626953125,246.53495025634766,254.22356948852538,257.2494213867187,221.90530090332032,212.38449249267578,200.9149658203125
2018-11-01,218.4900054931641,207.19000244140625,212.3000030517578,218.1100006103516,14163200.0,217.89198303222656,246.50533279418946,253.7807482910156,256.35898529052736,220.77176818847656,210.24463348388673,202.96691284179687
2018-11-02,222.0,210.2100067138672,217.72999572753903,214.9199981689453,11324000.0,214.7051696777344,246.43151008605957,253.30785614013672,255.3245376586914,218.66587524414064,208.82105712890626,206.28959045410156
2018-11-05,215.3300018310547,205.27999877929688,214.38999938964844,211.7700042724609,9483300.0,211.55831909179688,246.32410293579102,252.7584649658203,254.11971954345702,217.09344787597655,206.87800140380858,211.51436462402344
2018-11-06,214.8500061035156,209.55999755859372,211.4499969482422,211.05999755859372,7475300.0,210.8490295410156,246.18712188720704,252.2184552001953,252.8272299194336,214.77776489257812,205.87900085449218,213.1247528076172
2018-11-07,217.41000366210938,211.17999267578125,213.75,213.7899932861328,12095300.0,213.5762939453125,246.07928398132324,251.70741577148436,251.61963775634766,212.82838134765626,207.31556243896483,213.71615905761718
2018-11-08,211.42999267578125,203.8300018310547,211.3999938964844,205.9900054931641,12783800.0,205.7841033935547,245.9297427368164,251.1675782775879,250.17108764648438,210.59461669921876,207.13074798583983,211.29458312988282
2018-11-09,209.32000732421875,201.0399932861328,202.3999938964844,205.6699981689453,10331000.0,205.46441650390625,245.743800201416,250.6031770324707,248.72972961425782,209.0295155843099,207.86801147460938,209.4464324951172
2018-11-12,202.8699951171875,188.66000366210938,201.97999572753903,189.5399932861328,15427900.0,189.3505401611328,245.45973724365234,249.92955657958984,246.9087515258789,206.25362650553384,208.2596206665039,205.00487670898437
2018-11-13,204.2100067138672,193.2400054931641,193.4900054931641,199.30999755859372,16117800.0,199.11077880859372,245.2450680541992,249.41504333496093,245.2226382446289,204.8050760904948,207.8909896850586,202.6572265625
2018-11-14,206.8800048828125,192.8300018310547,206.3000030517578,197.19000244140625,13164500.0,196.99290466308597,245.0044522857666,248.99746856689453,243.59966186523437,204.6572245279948,206.52835388183593,199.34054870605468
2018-11-15,205.3000030517578,195.5,196.9499969482422,202.38999938964844,21017700.0,202.1876983642578,244.81623680114745,248.60318588256837,242.19446807861328,204.29425455729168,204.95792541503906,198.62126770019532
2018-11-16,170.66000366210938,161.61000061035156,163.32000732421875,164.42999267578125,49088000.0,164.26564025878906,244.47321380615233,247.89228591918945,240.0480157470703,202.03917846679687,199.91397247314453,190.3815124511719
2018-11-19,161.82000732421875,144.6300048828125,161.7899932861328,144.6999969482422,42445500.0,144.55535888671875,244.1304637145996,246.9329624938965,237.4500146484375,199.31390584309895,193.21367645263672,181.42247619628907
2018-11-20,154.25999450683594,133.30999755859378,134.05999755859378,149.0800018310547,42300800.0,148.9309844970703,243.75035705566407,246.05693420410157,234.97808807373048,195.72283223470052,187.0218719482422,171.3865173339844
2018-11-21,155.3000030517578,143.61000061035156,154.6199951171875,144.7100067138672,25637400.0,144.5653533935547,243.33236701965333,245.08393203735352,232.5107568359375,191.31923828125,180.12077789306642,160.90100708007813
2018-11-23,149.58999633789062,142.7899932861328,143.30999755859375,145.0,10299200.0,144.8550567626953,242.9720686340332,244.16774353027344,229.98648223876953,186.45010986328126,174.02787322998046,149.43447875976562
2018-11-26,153.47000122070312,146.55999755859375,149.88999938964844,153.0500030517578,20370800.0,152.8970184326172,242.57938262939453,243.2731657409668,227.5213488769531,182.3295664469401,168.77113342285156,147.16075439453124
2018-11-27,157.00999450683594,150.5500030517578,152.0,153.72999572753906,18451500.0,153.57632446289062,242.21028678894044,242.33945205688477,225.11975158691405,178.46410013834637,165.19371185302734,148.96494750976564
2018-11-28,160.27999877929688,153.1300048828125,158.47999572753906,160.07000732421875,20113100.0,159.91000366210938,241.84992324829102,241.44990478515626,222.9029699707031,175.06816507975262,161.2736343383789,151.16075134277344
2018-11-29,161.5,156.13999938964844,160.0,157.36000061035156,13729300.0,157.36000061035156,241.4329820251465,240.49491928100585,220.61600677490233,171.3204121907552,157.31034393310546,153.7196807861328
2018-11-30,163.86000061035156,155.72000122070312,157.75,163.42999267578125,18239100.0,163.42999267578125,241.02106155395506,239.65774536132812,218.56433013916015,168.4968048095703,153.4345733642578,157.43466796875
2018-12-03,174.67999267578125,167.33999633789062,172.60000610351562,170.0399932861328,22270100.0,170.0399932861328,240.65545402526857,238.84972869873047,216.701396484375,166.1351765950521,154.0120086669922,160.86326293945314
2018-12-04,168.44000244140625,156.5,168.24000549316406,157.11000061035156,20302800.0,157.11000061035156,240.1990693664551,237.93148239135743,214.53490814208985,163.98580729166667,155.26747283935546,161.56999816894532
2018-12-06,158.49000549316406,150.80999755859375,151.44000244140625,158.2899932861328,17307700.0,158.2899932861328,239.78632942199707,237.03621887207032,212.33787353515626,161.26442159016926,156.20337371826173,161.24599609375
2018-12-07,158.8699951171875,145.6199951171875,158.4600067138672,147.61000061035156,17041900.0,147.61000061035156,239.31624809265136,235.97934020996092,209.95700958251953,157.97222798665365,156.5078384399414,159.29599609375
2018-12-10,152.86000061035156,145.64999389648438,145.8000030517578,151.86000061035156,15736800.0,151.86000061035156,238.84855758666993,234.98483078002928,207.65155517578125,154.61704813639324,157.20833282470704,156.98199768066405
2018-12-11,155.88999938964844,145.0,155.55999755859375,148.19000244140625,16797800.0,148.19000244140625,238.3592741394043,233.95032653808593,205.00057373046874,153.54533894856772,156.73763122558594,152.61199951171875
2018-12-12,152.77999877929688,144.82000732421875,148.4199981689453,148.89999389648438,16353400.0,148.89999389648438,237.8761350250244,232.93430450439453,202.19715881347656,153.8349812825521,156.2699981689453,150.96999816894532
2018-12-13,153.3800048828125,147.44000244140625,150.7899932861328,148.88999938964844,11784600.0,148.88999938964844,237.41320205688476,231.93295959472655,199.4510855102539,153.8322489420573,155.16799774169922,149.08999938964843
2018-12-14,150.58999633789062,145.5,147.2100067138672,146.4499969482422,11795500.0,146.4499969482422,236.98691314697265,230.91420379638672,196.65121765136718,153.95789184570313,154.07699737548828,148.85799865722657
2018-12-17,148.14999389648438,141.24000549316406,145.24000549316406,143.5800018310547,16571700.0,143.5800018310547,236.52467109680177,229.8351969909668,193.9426010131836,153.87288818359374,152.0919982910156,147.20199890136718
2018-12-18,150.3300018310547,144.25,145.35000610351562,146.94000244140625,14109300.0,146.94000244140625,236.08366943359374,228.76013610839843,191.4895962524414,153.4757537841797,149.78199920654296,146.95199890136718
2018-12-19,147.74000549316406,136.42999267578122,145.5800018310547,138.50999450683594,18634100.0,138.50999450683594,235.56803802490234,227.62893142700196,188.94970947265625,152.47133178710936,147.9219985961914,144.8739990234375
2018-12-20,141.8000030517578,132.69000244140622,138.16999816894528,135.10000610351562,18739700.0,135.10000610351562,235.03695327758788,226.54240493774415,186.3462176513672,150.81733194986978,145.60299987792968,142.11600036621093
2018-12-21,137.5,128.46000671386722,136.16999816894528,129.57000732421878,21593500.0,129.57000732421878,234.4815114593506,225.39328979492188,184.02872955322266,148.96466573079428,143.79900054931642,138.74000244140626
2018-12-24,129.97999572753906,124.5,126.48999786376952,127.08000183105469,11596000.0,127.08000183105469,233.89291442871092,224.20319961547852,181.8724301147461,146.5413330078125,141.3210006713867,135.44000244140625
2018-12-26,133.13999938964844,124.45999908447266,128.94000244140622,133.10000610351562,17377500.0,133.10000610351562,233.31231536865235,223.03187362670897,179.60855895996093,144.07866719563802,139.81200103759767,132.67200317382813
2018-12-27,132.3800048828125,125.18000030517578,130.99000549316406,131.16999816894528,15926100.0,131.16999816894528,232.7322940826416,221.82647033691407,177.52906433105468,142.34933369954427,138.03900146484375,131.20400390625
2018-12-28,137.38999938964844,130.30999755859378,132.0,133.64999389648438,15718200.0,133.64999389648438,232.15953384399415,220.6265968322754,175.29037872314453,140.7066670735677,136.51500091552734,130.91400146484375
2018-12-31,136.71000671386722,132.25999450683594,135.39999389648438,133.5,11628500.0,133.5,231.58303024291993,219.39606826782227,173.10403778076173,139.76600036621093,135.22000122070312,131.7
2019-01-02,138.47999572753906,130.05000305175778,130.63999938964844,136.22000122070312,12718800.0,136.22000122070312,231.01443893432617,218.17806259155273,171.04262634277345,138.72333374023438,134.48400115966797,133.5279998779297
2019-01-03,135.16000366210938,127.69000244140624,133.78999328613278,127.98999786376952,17638800.0,127.98999786376952,230.45199504852295,216.89732688903808,169.02360763549805,137.3766667683919,132.5890007019043,132.50599822998046
2019-01-04,137.72999572753906,129.69999694824222,130.94000244140622,136.19000244140622,14640500.0,136.19000244140622,229.88774394989014,215.71526542663574,167.1276301574707,136.52933400472006,132.35700149536132,133.50999908447267
2019-01-07,144.88999938964844,136.42999267578122,138.5,143.39999389648438,17729000.0,143.39999389648438,229.36463191986084,214.59202430725097,165.5788493347168,136.1633336385091,133.1870002746582,135.45999908447266
2019-01-08,146.77999877929688,136.89999389648438,146.69000244140625,139.83000183105472,19650400.0,139.83000183105472,228.85714725494384,213.38006553649902,164.39123580932616,135.7220006306966,134.2129997253418,136.7259994506836
2019-01-09,144.49000549316406,139.86000061035156,141.89999389648438,142.5800018310547,15431500.0,142.5800018310547,228.4077166366577,212.21907051086427,163.09019088745117,135.65533396402995,135.76299972534179,137.9979995727539
2019-01-10,145.5800018310547,139.36000061035156,141.8000030517578,145.22999572753906,13078900.0,145.22999572753906,227.91411045074463,211.10094963073732,162.03295516967773,135.5413335164388,136.97599868774415,141.4459991455078
2019-01-11,149.75,143.2100067138672,144.3300018310547,148.8300018310547,21859800.0,148.8300018310547,227.5330991744995,210.14483390808107,161.30086624145508,136.22933400472004,138.74199905395508,143.9739990234375
