Date,High,Low,Open,Close,Volume,Adj Close,200ma,100ma,50ma,10ma,5ma
2018-08-23,350.2799987792969,345.4599914550781,349.1499938964844,347.4800109863281,1833400.0,345.8828125,326.2128602600098,342.3233892822266,343.52841613769533,342.72438659667966,348.0766662597656
2018-08-24,350.6300048828125,348.1000061035156,348.7699890136719,349.3800048828125,1954100.0,347.7740783691406,326.6536720275879,342.57390563964844,343.3042907714844,343.71680603027346,348.6699279785156
2018-08-27,355.0,351.010009765625,352.1099853515625,353.739990234375,2279500.0,352.114013671875,327.1189149475098,342.7795123291016,343.25690307617185,345.24773559570315,349.2671691894531
2018-08-28,355.67999267578125,350.6099853515625,355.0,351.2099914550781,2475100.0,349.59564208984375,327.5786764526367,343.0612542724609,343.22135192871093,346.4491851806641,348.7575256347656
2018-08-29,352.3500061035156,349.2099914550781,352.260009765625,350.19000244140625,1850100.0,348.5803527832031,328.0424333190918,343.3687188720703,343.4353094482422,348.28371276855466,348.7893798828125
2018-08-30,350.95001220703125,345.75,350.3500061035156,346.8999938964844,3257700.0,345.3054504394531,328.48211669921875,343.5217138671875,343.55266662597654,348.3752868652344,348.6739074707031
2018-08-31,345.8500061035156,341.5799865722656,345.04998779296875,342.7900085449219,3462700.0,341.21435546875,328.9045811462402,343.7074215698242,343.6878472900391,348.0159454345703,347.361962890625
2018-09-04,346.32000732421875,339.2799987792969,341.6000061035156,346.25,2699400.0,344.658447265625,329.3388720703125,343.82782806396483,343.8671466064453,347.5690093994141,345.870849609375
2018-09-05,347.25,343.1600036621094,345.7699890136719,346.67999267578125,2959000.0,345.0864562988281,329.7711837768555,344.0333334350586,344.2077429199219,346.86326904296874,344.96901245117186
2018-09-06,353.3500061035156,346.5799865722656,347.54998779296875,351.2699890136719,3585900.0,349.6553649902344,330.23340133666994,344.25998657226563,344.63773681640623,346.9866973876953,345.18401489257815
2018-09-07,350.010009765625,344.4599914550781,348.82000732421875,349.2799987792969,3921900.0,347.6745300292969,330.67409286499026,344.41804443359376,345.05743225097655,347.165869140625,345.6578308105469
2018-09-10,350.75,341.67999267578125,349.489990234375,341.8599853515625,3065500.0,340.2886047363281,331.066282043457,344.46005981445313,345.2337268066406,346.4173217773438,345.4726806640625
2018-09-11,346.6199951171875,337.30999755859375,339.010009765625,345.25,2731800.0,343.6630554199219,331.48436645507815,344.539367980957,345.4604730224609,345.5722259521484,345.2736022949219
2018-09-12,355.0400085449219,344.6099853515625,345.0,353.4100036621094,4003800.0,351.7855529785156,331.9394834899902,344.71931701660156,345.8383776855469,345.7912170410156,346.61342163085936
2018-09-13,360.4200134277344,354.29998779296875,356.3599853515625,355.4599914550781,3166500.0,353.82611083984375,332.4062744140625,344.9179962158203,346.3194958496094,346.3157928466797,347.44757080078125
2018-09-14,362.260009765625,356.1000061035156,356.44000244140625,359.79998779296875,2835800.0,358.1461486816406,332.88284744262694,345.25626708984373,346.88206176757814,347.59986267089846,349.54189453125
2018-09-17,361.2999877929688,354.5400085449219,359.2799987792969,355.9599914550781,2554500.0,354.3238220214844,333.3338850402832,345.420302734375,347.3392578125,348.9108093261719,352.34893798828125
2018-09-18,365.80999755859375,356.1000061035156,357.29998779296875,363.5799865722656,3003500.0,361.9087829589844,333.7860693359375,345.66087799072267,347.803935546875,350.63584289550784,355.9980834960937
2018-09-19,371.2300109863281,363.1900024414063,363.5799865722656,365.2200012207031,4753400.0,363.541259765625,334.27299407958986,345.93660247802734,348.1974572753906,352.4813232421875,358.34922485351564
2018-09-20,371.7300109863281,365.6700134277344,368.739990234375,367.4599914550781,4011100.0,365.77093505859375,334.73875167846677,346.3067694091797,348.76552734375,354.09288024902344,360.7381896972656
2018-09-21,372.5700073242188,366.0499877929688,369.3999938964844,372.2300109863281,7144000.0,370.51904296875,335.240166015625,346.7640377807617,349.32099060058596,356.37733154296876,363.2127685546875
2018-09-24,371.8900146484375,367.3299865722656,371.0,367.989990234375,2800200.0,366.2985229492188,335.7070903015137,347.23183013916014,349.6977471923828,358.9783233642578,365.6077087402344
2018-09-25,370.4599914550781,366.8800048828125,369.0799865722656,367.2300109863281,2969200.0,365.5420227050781,336.1520881652832,347.6279943847656,349.9541809082031,361.1662200927734,366.3343566894531
2018-09-26,368.55999755859375,364.3200073242188,367.5,365.0299987792969,2368600.0,363.3521118164063,336.5668649291992,347.9653985595703,350.15136474609375,362.3228759765625,366.29652709960936
2018-09-27,368.9700012207031,364.3999938964844,368.3999938964844,367.3900146484375,2355900.0,365.7012939453125,337.00682373046874,348.26715881347656,350.3291680908203,363.51039428710936,366.2825988769531
2018-09-28,374.2200012207031,366.2200012207031,368.6300048828125,371.8999938964844,3600500.0,370.1905517578125,337.43598159790037,348.6341146850586,350.6938269042969,364.71483459472654,366.21690063476564
2018-10-01,383.2099914550781,375.0,375.1600036621094,382.2900085449219,4755700.0,380.5328063964844,337.90753341674804,349.04407623291013,351.2738494873047,367.3357330322266,369.0637573242187
2018-10-02,388.6199951171875,379.7699890136719,380.8500061035156,386.3699951171875,4622600.0,384.5940246582031,338.389387512207,349.48197174072266,351.9673864746094,369.60425720214846,372.87415771484376
2018-10-03,394.2799987792969,386.6900024414063,388.8999938964844,392.2999877929688,4794300.0,390.4967651367188,338.90046127319334,349.9948419189453,352.67992736816404,372.2998077392578,378.30308837890624
2018-10-04,391.0899963378906,385.2900085449219,390.739990234375,389.989990234375,3822300.0,388.1973876953125,339.3892495727539,350.463620300293,353.3930340576172,374.5424530029297,382.80230712890625
2018-10-05,392.3900146484375,383.0299987792969,389.0,386.4700012207031,2899700.0,384.6935729980469,339.85507583618164,350.921826171875,353.9687103271484,375.95990600585935,385.7029113769531
2018-10-08,386.7300109863281,377.3500061035156,383.8399963378906,385.7699890136719,3324000.0,383.9967956542969,340.31423080444335,351.38445526123047,354.50410400390626,377.7297332763672,386.3957092285156
2018-10-09,386.8200073242188,381.1400146484375,384.3699951171875,385.4400024414063,2862700.0,383.6683044433594,340.7858171081543,351.81239990234377,355.2229071044922,379.5423614501953,386.2105651855469
2018-10-10,383.7999877929688,367.0899963378906,382.9599914550781,367.4700012207031,6033100.0,365.7809143066406,341.1676232910156,351.9912435913086,355.48015747070315,379.7852416992188,381.26739501953125
2018-10-11,369.8500061035156,355.1000061035156,363.4400024414063,358.1099853515625,6266800.0,356.46392822265625,341.50156951904296,351.95122161865237,355.6211950683594,378.86150512695315,374.920703125
2018-10-12,367.1199951171875,352.260009765625,366.010009765625,360.1099853515625,5509700.0,358.4547424316406,341.84419479370115,352.01926361083986,355.86207458496096,377.68792419433595,369.6729370117188
2018-10-15,362.5499877929688,355.5,359.4599914550781,358.8800048828125,2979800.0,357.23040771484375,342.17711853027345,352.03355987548827,356.1040228271484,375.35768432617186,364.3196594238281
2018-10-16,368.5700073242188,358.54998779296875,360.45001220703125,368.25,2822500.0,366.5573425292969,342.5637384033203,352.1432052612305,356.5695544433594,373.55401611328125,360.8974670410156
2018-10-17,368.5,362.70001220703125,368.0,365.5,2238200.0,363.8199768066406,342.9272071838379,352.21468048095704,356.897333984375,370.88633728027344,360.5052795410156
2018-10-18,367.760009765625,356.760009765625,364.8200073242188,359.3500061035156,3254900.0,357.6982421875,343.2553598022461,352.30031616210937,357.1617132568359,367.8364227294922,360.75214233398435
2018-10-19,359.8699951171875,354.2099914550781,359.79998779296875,356.260009765625,3491600.0,354.6224365234375,343.5736744689941,352.298635559082,357.41136047363284,364.8293090820313,359.9856811523438
2018-10-22,358.760009765625,352.4599914550781,357.8500061035156,355.9800109863281,2263500.0,354.34375,343.83091705322266,352.35389587402346,357.7412377929688,361.86400451660154,359.408349609375
2018-10-23,353.55999755859375,342.8299865722656,349.5,350.04998779296875,4389600.0,348.44097900390625,344.0522219848633,352.3049615478516,357.9739630126953,358.3412719726563,355.7850769042969
2018-10-24,364.6000061035156,351.69000244140625,361.5899963378906,354.6499938964844,8442600.0,353.01983642578125,344.25581817626954,352.2620962524414,358.28273681640627,357.06516418457034,353.625048828125
2018-10-25,364.3900146484375,354.9700012207031,357.29998779296875,363.7699890136719,4003500.0,362.097900390625,344.4958305358887,352.3162518310547,358.9199932861328,357.62856140136716,354.50498046875
2018-10-26,363.2999877929688,354.1199951171875,360.70001220703125,359.2699890136719,4073000.0,357.61859130859375,344.6749029541016,352.21210205078125,359.18457092285155,357.5449462890625,355.1042114257813
2018-10-29,361.7099914550781,328.6300048828125,360.5499877929688,335.5899963378906,7462000.0,334.0474548339844,344.69644836425783,351.9022534179687,358.96936462402346,355.2266510009766,351.0449523925781
2018-10-30,351.04998779296875,329.7699890136719,330.3500061035156,349.9100036621094,5774000.0,348.3016357421875,344.79441360473635,351.7253384399414,358.9528411865234,353.4010803222656,351.0170837402344
2018-10-31,363.4100036621094,352.510009765625,352.510009765625,354.8599853515625,4175600.0,353.2288513183594,344.8392903137207,351.5834323120117,358.974541015625,352.3419677734375,351.05888671875
2018-11-01,364.5700073242188,353.20001220703125,357.4700012207031,363.0700073242188,3760700.0,361.4011535644531,344.97823425292967,351.526418762207,359.2341424560547,352.71225891113284,350.91953735351564
2018-11-02,371.5400085449219,356.760009765625,366.9700012207031,357.75,4029800.0,356.1055908203125,345.1026165771484,351.48350708007814,359.43859802246095,352.86057434082034,350.6169372558594
2018-11-05,363.2900085449219,356.4800109863281,359.760009765625,361.9800109863281,2253900.0,360.316162109375,345.24672760009764,351.496865234375,359.68943969726564,353.4578155517578,355.8706787109375
2018-11-06,368.4400024414063,362.1099853515625,362.4100036621094,366.4700012207031,2471900.0,364.7855224609375,345.42500366210936,351.5998864746094,359.9428698730469,355.09226989746094,359.1674560546875
2018-11-07,372.8500061035156,359.5,367.6400146484375,372.0199890136719,4015300.0,370.30999755859375,345.6353155517578,351.7892544555664,360.3571569824219,356.8212860107422,362.58368530273435
2018-11-08,373.70001220703125,365.5499877929688,369.3299865722656,370.7699890136719,2751800.0,370.7699890136719,345.806637878418,352.1181295776367,360.80094970703124,357.68849487304686,364.45745239257815
2018-11-09,371.0,366.1199951171875,367.8299865722656,369.3399963378906,2590300.0,369.3399963378906,345.97027053833006,352.41715362548825,361.281640625,358.8606353759766,367.1043334960938
2018-11-12,370.4800109863281,355.989990234375,370.2099914550781,357.0299987792969,3088700.0,357.0299987792969,346.0841223144531,352.642900390625,361.59795349121094,361.1588897705078,366.4471008300781
2018-11-13,355.3800048828125,342.0400085449219,349.54998779296875,349.510009765625,4960000.0,349.510009765625,346.175625,352.78106567382815,361.69498474121093,361.27972717285155,363.3919982910156
2018-11-14,355.8500061035156,343.8900146484375,352.0899963378906,344.7200012207031,3445800.0,344.7200012207031,346.1614810180664,352.9476992797852,361.6876556396484,360.42884216308596,358.2739990234375
2018-11-15,347.9800109863281,336.510009765625,341.1199951171875,341.57000732421875,4863000.0,341.57000732421875,346.118984375,353.0818426513672,361.5259484863281,358.4457275390625,352.4340026855469
2018-11-16,340.19000244140625,331.1600036621094,339.0,335.95001220703125,4425200.0,335.95001220703125,346.08776489257815,353.1744451904297,361.2914581298828,356.4301696777344,345.756005859375
2018-11-19,336.0400085449219,317.20001220703125,335.54998779296875,320.94000244140625,6782800.0,320.94000244140625,346.07971755981447,353.0691064453125,360.90448608398435,352.4925537109375,338.5380065917969
2018-11-20,322.17999267578125,296.6099853515625,302.1000061035156,317.70001220703125,6875900.0,317.70001220703125,345.9964779663086,352.92284912109375,360.3852252197266,347.78400268554685,332.17600708007814
2018-11-21,326.8900146484375,315.57000732421875,325.07000732421875,317.32000732421875,4401000.0,317.32000732421875,345.8759823608398,352.76714599609375,359.69591430664065,342.48500366210936,326.6960083007813
2018-11-23,317.0,311.8699951171875,315.0,312.32000732421875,1599400.0,312.32000732421875,345.813030090332,352.59264404296874,358.8657922363281,336.64000549316404,320.84600830078125
2018-11-26,318.5899963378906,310.6600036621094,315.55999755859375,316.3599853515625,3362300.0,316.3599853515625,345.7546562194824,352.45606536865233,358.0300689697266,331.3420043945313,316.9280029296875
2018-11-27,318.55999755859375,310.9599914550781,315.2799987792969,318.0299987792969,2946400.0,318.0299987792969,345.6505726623535,352.3217251586914,357.3041925048828,327.44200439453124,316.34600219726565
2018-11-28,334.010009765625,321.7300109863281,325.7200012207031,333.5,6117600.0,333.5,345.62699295043944,352.26997619628906,356.73601684570315,325.84100341796875,319.50599975585936
2018-11-29,343.2300109863281,334.05999755859375,335.9700012207031,342.55999755859375,5331900.0,342.55999755859375,345.6403848266602,352.2569244384766,356.3163916015625,325.6250030517578,324.5539978027344
2018-11-30,347.5799865722656,337.5,341.94000244140625,346.760009765625,5374000.0,346.760009765625,345.6175633239746,352.35085021972657,355.9361730957031,326.1440032958984,331.44199829101564
2018-12-03,369.0,356.3699951171875,364.30999755859375,359.9599914550781,6573400.0,359.9599914550781,345.6677392578125,352.52299133300784,355.72499206542966,328.5450012207031,340.16199951171876
2018-12-04,358.32000732421875,341.739990234375,357.0,342.5,5199100.0,342.5,345.6389434814453,352.47338439941404,355.2490216064453,330.7010009765625,345.0559997558594
2018-12-06,333.6300048828125,317.29998779296875,329.989990234375,331.8999938964844,9297400.0,331.8999938964844,345.5619772338867,352.26518096923826,354.57618103027346,332.1209991455078,344.7359985351562
2018-12-07,337.6099853515625,321.3900146484375,332.3500061035156,323.2200012207031,4526300.0,323.2200012207031,345.42411651611326,351.96245178222654,353.7735388183594,332.71099853515625,340.8679992675781
2018-12-10,327.20001220703125,315.510009765625,321.2699890136719,326.3500061035156,4400500.0,326.3500061035156,345.29825927734373,351.65784057617185,352.98651306152345,334.11399841308594,336.78599853515624
2018-12-11,334.489990234375,318.75,333.25,322.0299987792969,3566400.0,322.0299987792969,345.11719314575197,351.358564453125,352.02330200195314,334.6809997558594,329.2
2018-12-12,331.8999938964844,324.6600036621094,327.3800048828125,326.69000244140625,3424800.0,326.69000244140625,344.9537106323242,351.11014770507813,350.9464459228516,335.5470001220703,326.0380004882812
2018-12-13,328.739990234375,324.1700134277344,328.3999938964844,325.4700012207031,2247700.0,325.4700012207031,344.7961033630371,350.8656759643555,349.76396545410154,334.74400024414064,324.752001953125
2018-12-14,323.9100036621094,315.55999755859375,322.45001220703125,318.75,3298400.0,318.75,344.66659408569336,350.5044787597656,348.3290301513672,332.3630004882813,323.8580017089844
2018-12-17,327.2200012207031,314.44000244140625,316.9100036621094,316.1300048828125,4968400.0,316.1300048828125,344.54872314453127,350.1403582763672,346.8876824951172,329.3,321.8140014648437
2018-12-18,332.0899963378906,323.20001220703125,325.4599914550781,328.05999755859375,5881100.0,328.05999755859375,344.45068420410155,349.86186065673826,345.7550109863281,326.11000061035156,323.02000122070314
2018-12-19,333.4800109863281,316.1000061035156,329.3299865722656,319.54998779296875,4871500.0,319.54998779296875,344.3289692687988,349.4850894165039,344.46607482910156,323.81499938964845,321.5919982910156
2018-12-20,321.82000732421875,308.0,317.0,313.04998779296875,5368600.0,313.04998779296875,344.1840190124512,349.138307800293,343.05370849609375,321.92999877929685,319.1079956054688
2018-12-21,314.9700012207031,304.010009765625,309.0899963378906,304.54998779296875,7641700.0,304.54998779296875,343.9882403564453,348.65462371826175,341.8290899658203,320.06299743652346,316.2679931640625
2018-12-24,303.0,294.1600036621094,300.6499938964844,294.1600036621094,3435300.0,294.1600036621094,343.7119789123535,348.1021032714844,340.58301147460935,316.8439971923828,311.8739929199219
2018-12-26,314.0899963378906,292.4700012207031,298.6099853515625,313.92999267578125,4843400.0,313.92999267578125,343.5854733276367,347.77729553222656,339.6925164794922,316.03399658203125,309.04799194335936
2018-12-27,317.1400146484375,302.239990234375,309.0400085449219,317.1400146484375,4341100.0,317.1400146484375,343.5022201538086,347.49736572265624,338.89070861816407,315.07899780273436,308.5659973144531
2018-12-28,321.5299987792969,315.1499938964844,319.739990234375,316.3800048828125,3725200.0,316.3800048828125,343.45661102294923,347.22835815429687,337.88716186523436,314.1699981689453,309.23200073242185
2018-12-31,323.6400146484375,318.75,320.5,322.5,3557700.0,322.5,343.4429817199707,346.97904815673826,337.0607623291016,314.5449981689453,312.82200317382814
2019-01-02,323.95001220703125,313.7099914550781,316.19000244140625,323.80999755859375,3292200.0,323.80999755859375,343.4334878540039,346.77235534667966,336.38299743652345,315.31299743652346,318.752001953125
2019-01-03,319.739990234375,309.3999938964844,319.489990234375,310.8999938964844,5705600.0,310.8999938964844,343.35308670043946,346.45995452880857,335.50854858398435,313.5969970703125,318.1460021972656
2019-01-04,328.44000244140625,316.0799865722656,316.69000244140625,327.0799865722656,4448800.0,327.0799865722656,343.3246585083008,346.35225555419925,334.96327331542966,314.34999694824216,320.1339965820313
2019-01-07,330.69000244140625,323.3500061035156,330.5199890136719,328.1099853515625,4030300.0,328.1099853515625,343.3039921569824,346.26530822753904,334.5566534423828,315.8559967041016,322.47999267578126
2019-01-08,341.25,332.6499938964844,334.1099853515625,340.5299987792969,4736500.0,340.5299987792969,343.4316160583496,346.2947967529297,334.3068566894531,319.45399780273436,326.08599243164065
2019-01-09,347.20001220703125,340.8699951171875,342.9599914550781,343.8299865722656,4213900.0,343.8299865722656,343.5688899230957,346.43074584960937,333.9414984130859,324.42099609375,330.089990234375
2019-01-10,353.4700012207031,343.0,346.510009765625,352.6099853515625,5358100.0,352.6099853515625,343.7107878112793,346.51294860839846,333.8413262939453,328.28899536132815,338.43198852539064
2019-01-11,354.3599853515625,348.0899963378906,348.55999755859375,352.8999938964844,3155100.0,352.8999938964844,343.8928204345703,346.5938708496094,334.2183770751953,331.8649932861328,343.5959899902344
